#DocLength Frequency
1	22648521
2	47174879
3	62912312
4	77632049
5	77201456
6	76673799
7	69700715
8	57991781
9	46671698
10	36496942
11	29062142
12	22680834
13	17718337
14	14193341
15	12013471
16	10560254
17	9432457
18	8052943
19	6566725
20	5023391
21	3585819
22	2535037
23	1820705
24	1368195
25	1012764
26	799543
27	628941
28	521965
29	430889
30	355447
31	294806
32	262579
33	222310
34	205651
35	165437
36	151223
37	135346
38	108731
39	101408
40	90997
41	80251
42	69038
43	65393
44	56249
45	52858
46	45739
47	40622
48	43201
49	43188
50	38604
51	27221
52	24798
53	24260
54	20992
55	20174
56	22526
57	17076
58	17102
59	14464
60	14249
61	14395
62	11275
63	10789
64	9812
65	8027
66	11567
67	8511
68	8912
69	8595
70	10616
71	7662
72	9652
73	6756
74	10951
75	6074
76	6546
77	4952
78	7702
79	6325
80	6264
81	4610
82	7432
83	4519
84	7089
85	4656
86	7430
87	3409
88	9462
89	3180
90	8784
91	3244
92	7294
93	4070
94	6866
95	2254
96	6918
97	2360
98	8179
99	2574
100	6398
101	2539
102	5540
103	3508
104	7732
105	3676
106	6158
107	1918
108	4839
109	3107
110	4287
111	1887
112	5253
113	1997
114	4520
115	1909
116	3337
117	1298
118	3556
119	3614
120	3078
121	1731
122	3346
123	1633
124	2583
125	973
126	2207
127	1040
128	1460
129	1618
130	2934
131	3379
132	1668
133	879
134	1164
135	810
136	1054
137	856
138	1941
139	798
140	1200
141	775
142	1367
143	1340
144	806
145	724
146	959
147	935
148	906
149	504
150	1108
151	1054
152	1190
153	500
154	742
155	613
156	837
157	1511
158	1378
159	660
160	803
161	393
162	509
163	353
164	436
165	1079
166	588
167	338
168	544
169	605
170	497
171	391
172	403
173	676
174	550
175	1068
176	1107
177	264
178	476
179	515
180	404
181	258
182	242
183	236
184	229
185	687
186	399
187	228
188	183
189	293
190	143
191	249
192	317
193	271
194	147
195	281
196	197
197	329
198	247
199	233
200	221
201	242
202	766
203	393
204	150
205	152
206	222
207	889
208	706
209	382
210	261
211	333
212	194
213	173
214	363
215	222
216	392
217	166
218	200
219	209
220	394
221	264
222	235
223	120
224	193
225	126
226	226
227	121
228	217
229	179
230	135
231	137
232	176
233	131
234	130
235	106
236	91
237	122
238	588
239	105
240	225
241	95
242	135
243	152
244	113
245	228
246	93
247	99
248	123
249	440
250	133
251	75
252	126
253	105
254	218
255	111
256	198
257	128
258	216
259	1289
260	73
261	100
262	67
263	62
264	75
265	89
266	53
267	265
268	100
269	83
270	93
271	148
272	77
273	168
274	47
275	282
276	66
277	467
278	153
279	92
280	124
281	31
282	69
283	65
284	68
285	94
286	248
287	232
288	116
289	107
290	76
291	99
292	43
293	79
294	53
295	57
296	77
297	68
298	41
299	57
300	69
301	141
302	52
303	77
304	79
305	77
306	83
307	51
308	40
309	54
310	397
311	70
312	38
313	77
314	55
315	35
316	45
317	28
318	42
319	36
320	47
321	97
322	123
323	75
324	64
325	75
326	158
327	179
328	390
329	279
330	111
331	60
332	49
333	67
334	53
335	64
336	56
337	30
338	197
339	43
340	34
341	70
342	22
343	37
344	54
345	99
346	30
347	18
348	42
349	27
350	26
351	15
352	47
353	15
354	25
355	49
356	37
357	235
358	23
359	32
360	105
361	59
362	11
363	41
364	25
365	136
366	119
367	383
368	38
369	275
370	91
371	534
372	47
373	48
374	32
375	52
376	41
377	24
378	29
379	38
380	28
381	25
382	153
383	16
384	30
385	39
386	56
387	42
388	38
389	47
390	76
391	32
392	37
393	16
394	21
395	16
396	45
397	42
398	29
399	10
400	402
401	20
402	66
403	144
404	25
405	214
406	24
407	29
408	20
409	56
410	19
411	25
412	12
413	19
414	23
415	49
416	25
417	26
418	9
419	20
420	22
421	23
422	9
423	113
424	16
425	50
426	28
427	31
428	17
429	23
430	12
431	13
432	21
433	35
434	33
435	15
436	24
437	73
438	28
439	20
440	38
441	16
442	39
443	25
444	30
445	10
446	11
447	12
448	7
449	26
450	23
451	16
452	39
453	13
454	25
455	23
456	15
457	11
458	20
459	8
460	3
461	315
462	6
463	38
464	10
465	10
466	23
467	17
468	14
469	33
470	22
471	26
472	28
473	9
474	50
475	11
476	27
477	5
478	8
479	10
480	331
481	11
482	11
483	3
484	26
485	10
486	3
487	19
488	25
489	59
490	24
491	23
492	20
493	27
494	8
495	17
496	5
497	14
498	13
499	21
500	73
501	5
502	4
503	15
504	87
505	11
506	12
507	15
508	17
509	77
510	11
511	22
512	99
513	8
514	19
515	19
516	8
517	7
518	6
519	1
520	15
521	18
522	13
523	14
524	5
525	9
526	4
527	26
528	10
529	9
530	5
531	8
532	11
533	10
534	13
535	7
536	8
537	13
538	12
539	16
540	12
541	15
542	34
543	10
544	9
545	9
546	26
547	10
548	22
549	12
550	15
551	16
552	40
553	13
554	8
555	16
556	9
557	10
558	11
559	12
560	12
561	11
562	9
563	9
564	8
565	10
566	4
567	93
568	17
569	13
570	5
571	7
572	6
573	42
574	11
575	28
576	17
577	4
578	12
579	8
580	16
581	4
582	18
583	13
584	4
585	17
586	11
587	9
588	5
589	12
590	13
591	11
592	3
593	11
594	13
595	6
596	13
597	11
598	6
599	8
600	17
601	9
602	10
603	10
604	4
605	9
606	9
607	13
608	5
609	67
610	10
611	6
612	10
613	11
614	10
615	9
616	4
617	8
618	13
619	6
620	13
621	6
622	7
623	12
624	4
625	9
626	3
627	10
628	4
629	23
630	7
631	8
632	8
633	5
634	7
635	4
636	7
637	4
638	13
639	7
640	4
641	3
642	4
643	6
644	11
645	10
646	7
647	58
648	53
649	6
650	12
651	5
652	14
653	8
654	5
655	13
656	7
657	8
658	47
659	4
660	25
661	6
662	6
663	6
664	9
665	8
666	4
667	4
668	2
669	14
670	8
671	15
672	7
673	3
674	10
675	12
676	8
677	7
678	10
679	6
680	18
681	10
682	22
683	18
684	30
685	20
686	13
687	25
688	8
689	17
690	8
691	6
692	8
693	8
694	7
695	1
696	22
697	2
698	13
699	6
700	144
701	4
702	3
703	10
704	4
705	10
706	15
707	7
708	7
709	8
710	6
711	6
712	8
713	4
714	5
715	8
716	2
717	22
718	1
719	3
720	7
721	5
722	15
723	6
724	6
725	4
726	45
727	80
728	17
730	8
731	4
732	3
733	5
734	9
735	12
736	8
737	7
738	8
739	13
740	293
741	1
742	1
743	8
744	5
745	4
746	7
747	6
748	12
749	5
750	4
751	6
752	6
753	2
754	5
755	11
756	14
757	5
758	11
759	87
760	4
761	6
762	8
763	4
764	2
765	10
766	47
767	8
768	6
769	2
770	35
771	2
772	17
773	3
774	3
775	15
776	12
777	14
778	4
779	4
780	4
781	7
782	3
783	4
784	9
785	7
786	9
787	34
788	9
789	422
790	6
791	10
792	4
793	9
794	7
795	2
796	3
797	9
798	41
799	5
800	2
801	5
802	14
803	31
804	2
805	14
806	6
807	9
808	12
809	14
810	11
811	4
812	4
813	4
814	7
815	33
816	3
817	7
818	4
819	5
820	22
821	8
822	3
823	40
824	11
825	9
826	14
827	12
828	17
829	114
830	11
831	7
832	12
833	4
834	6
835	12
836	2
837	4
838	12
839	41
840	15
841	1
842	6
843	11
844	3
845	10
846	8
847	9
848	10
849	7
850	14
851	9
852	3
853	6
854	9
855	10
856	1740
857	6
858	12
859	8
860	12
861	22
862	13
863	2
864	6
865	21
866	33
867	8
868	14
869	16
870	4
871	23
872	5
873	12
874	17
875	19
876	8
877	13
878	11
879	6
880	11
881	11
882	16
883	13
884	15
885	4
886	10
887	8
888	2
889	9
891	3
892	4
894	2
895	7
896	8
897	8
898	11
899	5
900	9
901	3
902	13
903	2
904	2
905	8
906	4
907	6
908	8
909	15
910	5
911	1
912	5
913	2
914	5
915	5
916	2
917	3
918	1
919	12
920	2
921	1
922	5
923	4
924	3
925	8
926	2
927	4
928	8
929	5
930	10
931	9
932	3
933	6
934	6
935	10
936	3
937	1
938	3
939	12
940	16
941	2
942	7
943	11
944	5
945	2
946	2
947	7
948	3
949	5
950	1
951	7
952	6
953	9
954	5
955	6
956	7
957	4
958	5
959	2
960	5
961	10
962	3
963	11
964	3
965	6
966	1
967	4
968	9
969	2
970	4
971	2
972	2
973	1
974	8
975	4
976	2
977	2
978	6
979	3
980	3
981	9
982	7
983	3
984	1
986	2
987	6
988	10
989	1
990	3
991	6
992	25
993	23
994	9
995	135
996	35
997	15
998	27
999	1
1000	8
1001	3
1002	8
1003	1
1004	7
1005	2
1006	4
1007	5
1008	6
1009	55
1010	1
1011	1
1012	9
1015	9
1016	3
1017	3
1018	117
1019	4
1020	5
1021	1
1022	54
1024	3
1025	5
1026	2
1027	1
1028	4
1029	2
1030	2
1031	1
1032	3
1033	4
1034	3
1035	15
1036	5
1037	7
1038	1
1039	2
1040	11
1041	7
1042	3
1043	7
1044	3
1045	4
1046	5
1047	1
1048	1
1049	2
1050	8
1051	5
1052	1
1053	4
1054	3
1055	1
1056	1
1058	1
1059	5
1060	1
1061	3
1062	6
1063	7
1064	1
1065	6
1066	7
1067	4
1068	16
1069	18
1070	2
1071	6
1072	4
1073	3
1074	47
1075	4
1076	11
1077	13
1078	1
1079	15
1080	1
1081	42
1082	7
1083	4
1084	9
1085	5
1086	3
1087	10
1088	2
1089	4
1090	1
1091	4
1092	5
1093	4
1095	5
1096	8
1097	1
1098	4
1099	8
1100	4
1101	3
1102	6
1103	11
1104	7
1105	2
1106	5
1107	9
1108	3
1109	1
1110	5
1111	3
1112	1
1113	2
1114	2
1115	10
1116	4
1118	20
1119	23
1120	2
1122	8
1123	3
1124	9
1125	1
1126	2
1127	3
1128	2
1129	2
1130	1
1131	1
1132	2
1133	5
1134	5
1135	6
1136	7
1137	19
1138	3
1139	12
1140	4
1141	1
1142	5
1143	2
1144	3
1145	4
1146	1
1147	2
1149	6
1150	2
1151	9
1152	1
1153	2
1154	3
1155	3
1156	5
1157	4
1158	8
1159	3
1160	5
1161	3
1162	1
1163	5
1164	8
1165	2
1166	2
1167	5
1169	6
1170	2
1171	8
1172	3
1173	2
1174	1148
1175	1
1176	1
1177	6
1178	6
1179	4
1180	4
1181	7
1182	1
1183	9
1184	2
1185	2
1186	5
1187	1
1188	3
1190	2
1192	1
1193	4
1194	8
1195	3
1196	2
1197	8
1198	5
1200	7
1202	1
1203	3
1205	3
1206	5
1207	2
1208	1
1209	1
1210	123
1211	3
1213	2
1215	6
1216	2
1217	3
1218	13
1219	3
1220	4
1221	3
1222	1
1223	2
1224	2
1225	3
1226	1
1228	1
1229	4
1230	2
1231	1
1232	3
1233	4
1234	5
1235	2
1236	2
1237	5
1238	3
1239	2
1240	3
1241	7
1242	6
1243	7
1244	8
1245	2
1246	2
1247	3
1248	3
1249	2
1250	3
1251	3
1252	3
1253	5
1254	1
1255	1
1256	1
1257	1
1258	3
1259	3
1260	1
1261	2
1262	4
1263	1
1265	2
1266	2
1268	2
1269	4
1270	8
1271	2
1272	5
1273	1
1274	2
1275	4
1276	8
1277	3
1279	6
1280	1
1281	1
1282	4
1284	1
1285	1
1286	2
1288	2
1289	5
1290	8
1291	4
1292	1
1293	2
1294	5
1295	5
1297	3
1298	3
1299	1
1300	3
1301	2
1302	3
1303	1
1304	3
1306	2
1307	4
1309	1
1310	3
1311	2
1313	6
1314	3
1315	4
1316	1
1317	3
1318	4
1320	2
1321	3
1322	5
1323	5
1324	2
1325	1
1326	5
1327	2
1329	2
1331	1
1332	4
1334	2
1335	2
1336	1
1337	2
1338	3
1340	2
1341	1
1342	2
1343	3
1344	4
1345	5
1346	1
1348	7
1349	3
1350	3
1351	1
1352	2
1353	1
1354	1
1355	1
1356	3
1357	7
1358	3
1360	8
1361	1
1362	5
1363	5
1365	8
1367	1
1368	3
1369	2
1370	1
1371	6
1372	4
1374	16
1375	1
1376	2
1377	3
1379	5
1381	1
1383	2
1384	2
1386	3
1387	1
1388	1
1389	1
1390	2
1391	1
1392	1
1393	2
1395	2
1396	1
1397	2
1398	1
1399	2
1400	3
1401	1
1403	1
1405	2
1406	1
1407	4
1408	1
1409	3
1410	6
1411	3
1412	1
1413	14
1414	1
1415	5
1417	2
1418	4
1419	3
1420	1
1421	1
